,ItemNo,PartNo,Qty1,Price1,JobNo,JobNotes,QuoteNo,Status,Name,QuoteDet_ID,LookupValForOpp,WorkCode,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
97,7,HI-SOLIDS POLY GLOSS SHERWIN,6.0,100.0,,,14313,EXP,"Sherwin Williams Hi-Solids Polyurethane Full Gloss 
Part S B65-300
Match: Yellow",SCC_26732,SCC_14313,LIQUID,89,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-20,DESERT
98,9,PROTECTO 401 INDURON,12.0,105.0,,,14313,EXP,Protecto 401 Ceramic Novolac Epoxy,SCC_26733,SCC_14313,DUMMY,90,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-20,DESERT
99,1,"6"" VADOSE ZONE RECHARGE WELL",60.0,165.0,,,14313,EXP,Sandblast and Topcoat,SCC_26734,SCC_14313,DUMMY,91,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-20,DESERT
100,1,"SPOOL 96""X4'",8.0,2825.0,,,14314,EXP,"Sandblast and Line ID Only Tnemec Series 22, Sandblast and Coat OD Only Tnemec 9",SCC_26735,SCC_14314,LIQUID,92,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-21,DESERT
101,2,SERIES 22 EPOXOLINE TNEMEC,40.0,0.0,,,14314,EXP,Tnemec Series 22 Epoxoline (White),SCC_26736,SCC_14314,LIQUID,93,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2020-01-08,DESERT
102,3,SERIES 94-H20 TNEMEC,6.0,0.0,,,14314,EXP,"Tnemec Series 90-H20 Greenish-gray Aromatic Urethane, Zinc-Rich Moisture Cured",SCC_26737,SCC_14314,LIQUID,94,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-21,DESERT
103,1,"10000A-HSS 3""X3""X9'7""",2.0,28.75,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26738,SCC_14315,LIQUID,95,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
104,2,"10001A-HSS 3""X3""X9'7""",2.0,28.75,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26739,SCC_14315,LIQUID,96,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
105,3,10101A-W12X22X13',2.0,108.0,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26740,SCC_14315,LIQUID,97,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
106,4,"10102A-W8X10X5'11""",5.0,40.0,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26741,SCC_14315,LIQUID,98,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
107,5,"10103A-W8X10X5'8""",2.0,38.5,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26742,SCC_14315,LIQUID,99,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
108,6,"10104A-W12X22X29'8""",1.0,250.0,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26743,SCC_14315,LIQUID,100,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
109,7,"10105A-W12X22X29'8""",1.0,250.0,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26744,SCC_14315,LIQUID,101,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
110,8,"10106A-W12X22X26'7""",2.0,225.0,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26745,SCC_14315,LIQUID,102,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
111,9,"10500A-L2X2X5'4""",1.0,16.5,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26746,SCC_14315,LIQUID,103,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
112,10,"10501A-L2X2X10'11""",1.0,33.0,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26747,SCC_14315,LIQUID,104,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
113,11,"10502A-L2X2X5'4""",1.0,16.5,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26748,SCC_14315,LIQUID,105,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
114,12,"10503A-L2X2X5'4""",1.0,16.5,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26749,SCC_14315,LIQUID,106,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
115,13,"10504A-L2X2X10'11""",1.0,33.0,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26750,SCC_14315,LIQUID,107,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
116,14,"10505A-L2X2X5'4""",1.0,16.5,,,14315,EXP,Sandblast SSPC-SP6 and Primer,SCC_26751,SCC_14315,LIQUID,108,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
117,15,MACROPOXY 646 FC SHERWIN,4.0,50.0,,,14315,EXP,"Sherwin Williams Macropoxy 646 Fast Cure Polyamide Epoxy Two Gallon kit. 
Part A",SCC_26752,SCC_14315,LIQUID,109,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
118,1,"2"" 150# THD BLACK MALLEABLE 90'S",24.0,30.0,65796-01,,14316,WON,Sandblast and ID/OD Coating,SCC_26768,SCC_14316,DUMMY,110,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-09-10,DESERT
119,2,"2"" 150# RF THREADED FLANGES",6.0,20.0,65796-02,,14316,WON,Sandblast and ID/OD Coating,SCC_26769,SCC_14316,DUMMY,111,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-09-10,DESERT
120,3,"2"" 150# THD BLACK MALLEABLE COUPLINGS",6.0,30.0,65796-03,,14316,WON,Sandblast and ID/OD Coating,SCC_26770,SCC_14316,DUMMY,112,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-09-10,DESERT
121,4,"2"" STEEL PIPE",105.0,18.0,65796-04,,14316,WON,Sandblast and ID/OD Coating,SCC_26771,SCC_14316,DUMMY,113,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-09-10,DESERT
122,5,SERIES N140 TNEMEC TANK WHITE,8.0,0.0,65796-05,,14316,WON,"Tnemec Series N140 Polyamide Epoxy 15BL Tank White
Part A and Part B, 2 or 10 Ga",SCC_26772,SCC_14316,DUMMY,114,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-09-10,DESERT
123,1,"7100A-W8X18X16'5""",3.0,148.5,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26882,SCC_14317,LIQUID,115,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
124,2,7101A-W8X18X27',2.0,243.0,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26883,SCC_14317,LIQUID,116,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
125,3,"7801A-L4X3X14'9""",1.0,52.15,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26884,SCC_14317,LIQUID,117,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
126,4,"7802A-L4X3X6'10""",2.0,24.15,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26885,SCC_14317,LIQUID,118,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
127,5,"7803A-PLATE 1'X4.5""",12.0,5.0,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26886,SCC_14317,LIQUID,119,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
128,6,"7804A-L4X3X6'6""",4.0,22.75,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26887,SCC_14317,LIQUID,120,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
129,7,"7805A-L4X3X4'10""",2.0,17.15,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26888,SCC_14317,LIQUID,121,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
130,8,"7807A-L4X3X9'8""",2.0,34.3,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26889,SCC_14317,LIQUID,122,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
131,9,"7809A-L4X3X7'3""",1.0,25.55,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26890,SCC_14317,LIQUID,123,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
132,10,"7810A-L4X3X6'11""",2.0,42.0,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26891,SCC_14317,LIQUID,124,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
133,11,7812A-L4X3X15',1.0,52.5,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26892,SCC_14317,LIQUID,125,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
134,12,"7813A-PIPE BOLLARD 4""X7'",3.0,25.0,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26893,SCC_14317,LIQUID,126,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
135,13,"7814A-L4X3X7'2""",3.0,24.5,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26894,SCC_14317,LIQUID,127,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
136,14,"7900A-TIE RODS 1'5""X3""",24.0,6.0,,,14317,EXP,Sandblast SSPC-SP6 and Primer,SCC_26895,SCC_14317,LIQUID,128,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
137,15,MACROPOXY 646 FC SHERWIN,4.0,50.0,,,14317,EXP,"Sherwin Williams Macropoxy 646 Fast Cure Polyamide Epoxy Two Gallon kit. 
Part A",SCC_26896,SCC_14317,LIQUID,129,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
138,1,5100A-W12X22X25',2.0,250.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26897,SCC_14318,LIQUID,130,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
139,2,5101A-W12X22X25',2.0,250.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26898,SCC_14318,LIQUID,131,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
140,3,5102A-C8X11.5X6',1.0,36.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26899,SCC_14318,LIQUID,132,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
141,4,"5103A-C8X11.5X6'6""",2.0,39.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26900,SCC_14318,LIQUID,133,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
142,5,5104A-C8X11.5X6',1.0,36.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26901,SCC_14318,LIQUID,134,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
143,6,"5800A-L4X3X19'8""",1.0,34.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26902,SCC_14318,LIQUID,135,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
144,7,5801A-L4X3X3',1.0,10.5,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26903,SCC_14318,LIQUID,136,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
145,8,5802A-L4X3X4',1.0,14.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26904,SCC_14318,LIQUID,137,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
146,9,5803A-PL.5X6X4',1.0,15.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26905,SCC_14318,LIQUID,138,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
147,10,5804A-PL.25X4X6,60.0,5.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26906,SCC_14318,LIQUID,139,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
148,11,"5805A-PL.5X6X20'8""",1.0,75.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26907,SCC_14318,LIQUID,140,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
149,12,5806A-L4X3X1',1.0,5.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26908,SCC_14318,LIQUID,141,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
150,13,5807A-PL1X4.5X1',8.0,5.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26909,SCC_14318,LIQUID,142,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
151,14,"5808A-L4X3X5'9""",3.0,20.5,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26910,SCC_14318,LIQUID,143,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
152,15,"5809A-L4X3X5'6""",6.0,19.25,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26911,SCC_14318,LIQUID,144,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
153,16,"5811A-L4X3X23'4""",1.0,81.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26912,SCC_14318,LIQUID,145,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
154,17,"5900A-TIE RODS 1'5""X3""",16.0,6.0,,,14318,EXP,Sandblast SSPC-SP6 and Primer,SCC_26913,SCC_14318,LIQUID,146,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
155,18,MACROPOXY 646 FC SHERWIN,4.0,50.0,,,14318,EXP,"Sherwin Williams Macropoxy 646 Fast Cure Polyamide Epoxy Two Gallon kit. 
Part A",SCC_26914,SCC_14318,LIQUID,147,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
156,1,"12100A-HSS8X8X14'6""",2.0,115.0,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26983,SCC_14319,DUMMY,164,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
157,2,"12101A-HSS10X4X14'6""",2.0,115.0,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26984,SCC_14319,DUMMY,165,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
158,3,"12102A-HSS3X3X3'6""",4.0,10.5,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26985,SCC_14319,DUMMY,166,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
159,4,"12103A-HSS3X3X3'6""",4.0,10.5,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26986,SCC_14319,DUMMY,167,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
160,5,"12104A-HSS3X3X6'2""",3.0,10.5,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26987,SCC_14319,DUMMY,168,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
161,6,12105A-HSS10X4X25',1.0,175.0,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26988,SCC_14319,DUMMY,169,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
162,7,"12106A-HSS8X8X14'10""",1.0,115.0,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26989,SCC_14319,DUMMY,170,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
163,8,12107A-HSS10X4X25',1.0,175.0,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26990,SCC_14319,DUMMY,171,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
164,9,"12108A-HSS3X3X6'10""",3.0,20.5,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26991,SCC_14319,DUMMY,172,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
165,10,"12800A-PL6""X12'",2.0,36.0,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26992,SCC_14319,DUMMY,173,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
166,11,"12900A-TIE RODS 1'2""X3""",12.0,5.0,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26993,SCC_14319,LIQUID,174,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
167,12,12901A-PL3/16X6X1',6.0,5.0,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26994,SCC_14319,LIQUID,175,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
168,13,"12902A-TIE RODS 1'2""""X3""",16.0,5.0,,,14319,EXP,Sandblast SSPC-SP6 and Primer,SCC_26995,SCC_14319,LIQUID,176,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
169,14,MACROPOXY 646 FC SHERWIN,4.0,50.0,,,14319,EXP,"Sherwin Williams Macropoxy 646 Fast Cure Polyamide Epoxy Two Gallon kit. 
Part A",SCC_26996,SCC_14319,LIQUID,177,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2018-12-27,DESERT
170,1,"PIPE SPOOL 20""X17'6""",1.0,1705.0,,,14320,EXP,Sandblast and Liner Only,SCC_27228,SCC_14320,DUMMY,296,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-07,DESERT
171,2,"PIPE SPOOL ELBOW 20""X22""",1.0,150.0,,,14320,EXP,Sandblast and Liner Only,SCC_27229,SCC_14320,DUMMY,297,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-07,DESERT
172,3,"BLIND FLANGE 20""",1.0,150.0,,,14320,EXP,Sandblast and Liner Only,SCC_27230,SCC_14320,DUMMY,298,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-07,DESERT
173,4,EPA,1.0,150.5,,,14320,EXP,,SCC_27231,SCC_14320,DUMMY,299,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-07,DESERT
174,5,SG2500 SERIES ERGONARMOR,30.0,67.0,,,14320,EXP,ErgonArmor SG2500 Polymide Epoxy High-Build,SCC_27232,SCC_14320,DUMMY,300,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-07,DESERT
175,1,"PIPE SPOOL ELBOW 30""X3' ID/OD ONLY",8.0,335.0,,,14321,EXP,"Sandblast, Coat N140 Outside and Inside Only",SCC_26949,SCC_14321,LIQUID,148,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-08,DESERT
176,2,"PIPE SPOOL 30""X3' ID/OD ONLY",16.0,285.0,,,14321,EXP,"Sandblast, Coat N140 Outside and Inside Only",SCC_26950,SCC_14321,LIQUID,149,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-08,DESERT
177,3,"PIPE SPOOL ELBOW 36""X3' ID/OD ONLY",8.0,390.0,,,14321,EXP,"Sandblast, Coat N140 Outside and Inside Only",SCC_26951,SCC_14321,LIQUID,150,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-08,DESERT
178,4,"PIPE SPOOL 36""X3' ID/OD ONLY",16.0,335.0,,,14321,EXP,"Sandblast, Coat N140 Outside and Inside Only",SCC_26952,SCC_14321,LIQUID,151,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-08,DESERT
179,5,SERIES N140 TNEMEC TANK WHITE,20.0,0.0,,,14321,EXP,"Tnemec Series N140 Polyamide Epoxy 15BL Tank White
Part A and Part B, 2 or 10 Ga",SCC_26953,SCC_14321,LIQUID,152,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-08,DESERT
180,1,"PIPE SPOOL ELBOW 30""X3' ID/OD ONLY",8.0,335.0,,,14322,EXP,"Sandblast, Coat N140 Outside and Inside Only",SCC_26954,SCC_14322,LIQUID,153,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-08,DESERT
181,2,"PIPE SPOOL 30""X3' ID/OD ONLY",16.0,285.0,,,14322,EXP,"Sandblast, Coat N140 Outside and Inside Only",SCC_26955,SCC_14322,LIQUID,154,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-08,DESERT
182,3,"PIPE SPOOL ELBOW 36""X3' ID/OD ONLY",8.0,390.0,,,14322,EXP,"Sandblast, Coat N140 Outside and Inside Only",SCC_26956,SCC_14322,LIQUID,155,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-08,DESERT
183,4,"PIPE SPOOL 36""X3' ID/OD ONLY",16.0,335.0,,,14322,EXP,"Sandblast, Coat N140 Outside and Inside Only",SCC_26957,SCC_14322,LIQUID,156,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-08,DESERT
184,5,SERIES N140 TNEMEC TANK WHITE,20.0,0.0,,,14322,EXP,"Tnemec Series N140 Polyamide Epoxy 15BL Tank White
Part A and Part B, 2 or 10 Ga",SCC_26958,SCC_14322,LIQUID,157,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-08,DESERT
185,6,DELIVERY/PICKUP,6.0,85.0,,,14322,EXP,,SCC_26959,SCC_14322,DUMMY,158,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-08,DESERT
186,1,"PIPE SPOOL ASSEMBLY 30""X5'X4.5' ID/OD ONLY",2.0,835.0,,,14323,EXP,"Blast, Coat N140 Outside and Inside Only",SCC_26978,SCC_14323,DUMMY,159,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-09,DESERT
187,2,"PIPE SPOOL ASSEMBLY 30""X10.5'X22.5' ID/OD ONLY",2.0,2770.0,,,14323,EXP,"Blast, Coat N140 Outside and Inside Only",SCC_26979,SCC_14323,LIQUID,160,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-09,DESERT
188,3,"PIPE SPOOL ASSEMBLY 36""X5'X4.5' ID/OD ONLY",2.0,985.0,,,14323,EXP,,SCC_26980,SCC_14323,LIQUID,161,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-09,DESERT
189,4,"PIPE SPOOL ASSEMBLY 36""X10.5'X22.5' ID/OD ONLY",2.0,3315.0,,,14323,EXP,,SCC_26981,SCC_14323,LIQUID,162,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-09,DESERT
190,5,SERIES N140 TNEMEC TANK WHITE,20.0,0.0,,,14323,EXP,"Tnemec Series N140 Polyamide Epoxy 15BL Tank White
Part A and Part B, 2 or 10 Ga",SCC_26982,SCC_14323,LIQUID,163,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-09,DESERT
191,1,"11000A-HSS 4""X4""X14'8""",1.0,61.6,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27030,SCC_14324,DUMMY,178,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
192,2,"11001A-HSS 4""X4""X14'8""",1.0,61.6,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27031,SCC_14324,DUMMY,179,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
193,3,"11100A-W18X46X31'6""",1.0,475.0,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27032,SCC_14324,DUMMY,180,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
194,4,"11101A-W16X31X31'11""",6.0,416.0,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27033,SCC_14324,DUMMY,181,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
195,5,"11102A-W16X31X31'11""",1.0,416.0,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27034,SCC_14324,DUMMY,182,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
196,6,"11103A-W18X46X31'6""",1.0,475.0,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27035,SCC_14324,DUMMY,183,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
197,7,"11104A-W8X10X6'11""",2.0,56.0,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27036,SCC_14324,DUMMY,184,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
198,8,"11105A-HSS 8""X6""X19'6""",2.0,136.5,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27037,SCC_14324,DUMMY,185,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
199,9,"11800A-L6X3.5X6'10""",2.0,32.5,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27038,SCC_14324,DUMMY,186,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
200,10,"11802A-L6X3.5X20'6""",2.0,97.5,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27039,SCC_14324,DUMMY,187,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
201,11,"11803A-L6X3.5X31'6""",1.0,150.0,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27040,SCC_14324,DUMMY,188,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
202,12,"11808A-PL4X8""",9.0,5.0,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27041,SCC_14324,DUMMY,189,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
203,13,"11814A-L6X3.5X29'10""",1.0,142.0,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27042,SCC_14324,DUMMY,190,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
204,14,"11818A-L6X3.5X31'6""",1.0,150.0,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27043,SCC_14324,DUMMY,191,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
205,15,"11819A-L6X3.5X6'10""",2.0,33.0,,,14324,EXP,Sandblast SSPC-SP6 and Primer,SCC_27044,SCC_14324,DUMMY,192,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2019-01-16,DESERT
