,QUOTE_TO,Addr1,Addr2,City,st,Zip,QuoteNo,DateENT,E2_Customer_Key,QuotedBy,ShipVia,ContactName,InqNum,TermsCode,Phone,FAX,Total,E2_Quote_Key,RecordTypeId,Name,StageName,CloseDate,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
76,Tri Star Industrial Company,"1645 W. Buckeye Road
",,Phoenix,AZ,85007,SCC_14381,2019-02-19,SCC_4924,956,,Nathan Piche,,DUE ON RECEI,602-252-0554,602-252-1202,Formula for Total??,SCC_14381, ,Tri Star Industrial Company - 14381,Quote,2019-06-19,77,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-02-20,DESERT
77,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14382,2019-02-19,SCC_4893,956,,Tommy Thomas,SilverBell OD Only,NET 30,602-497-4997,,Formula for Total??,SCC_14382, ,Professional Piping Systems - 14382,Quote,2019-06-19,78,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-02-19,DESERT
78,Schuff Steel,"4320 E. Presidio St. Suite 111
",,Mesa,AZ,85215,SCC_14383,2019-02-22,SCC_4907,956,,,Greenfield Water Area 9,DUE ON RECEI,602-416-7739,602-744-0311,Formula for Total??,SCC_14383, ,Schuff Steel - 14383,Quote,2019-06-22,79,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-05-14,DESERT
79,Schuff Steel,"4320 E. Presidio St. Suite 111
",,Mesa,AZ,85215,SCC_14384,2019-02-22,SCC_4907,956,,,Green Water Area 8,,602-416-7739,602-744-0311,Formula for Total??,SCC_14384, ,Schuff Steel - 14384,Quote,2019-06-22,80,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-05-14,DESERT
80,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14385,2018-12-03,SCC_4893,956,,Tommy Thomas,Greenfield,NET 30,602-497-4997,,Formula for Total??,SCC_14385, ,Professional Piping Systems - 14385,Quote,2019-04-02,81,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-03-04,DESERT
81,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14386,2019-03-05,SCC_4890,956,,Jim Tackett,Tank #102 Interior,DUE ON RECEI,,,Formula for Total??,SCC_14386, ,Currier Construction - 14386,Quote,2019-07-03,82,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
82,Schuff Steel,"4320 E. Presidio St. Suite 111
",,Mesa,AZ,85215,SCC_14387,2019-03-05,SCC_4907,956,,,Greenfield Area 3,,602-416-7739,602-744-0311,Formula for Total??,SCC_14387, ,Schuff Steel - 14387,Quote,2019-07-03,83,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-05-14,DESERT
83,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14388,2019-03-08,SCC_4893,956,,Jeff Baker,Horse Mesa Dam,NET 30,602-497-4997,,Formula for Total??,SCC_14388, ,Professional Piping Systems - 14388,Quote,2019-07-06,84,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
84,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14389,2019-03-12,SCC_4890,956,,Kody Koebensky,"Well #85 ""Yard Pipe/VZ Vault""",DUE ON RECEI,,,Formula for Total??,SCC_14389, ,Currier Construction - 14389,Quote,2019-07-10,85,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
85,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14390,2019-03-12,SCC_4893,956,,Jamie Scallion,Server Frame,NET 30,602-497-4997,,Formula for Total??,SCC_14390, ,Professional Piping Systems - 14390,Quote,2019-07-10,86,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-04-25,DESERT
86,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14391,2019-03-18,SCC_4893,956,,Tommy Thomas,SilverBell,NET 30,602-497-4997,,Formula for Total??,SCC_14391, ,Professional Piping Systems - 14391,Quote,2019-07-16,87,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-04-17,DESERT
87,"Brahma Group, Inc","1841 S. Horne
",,Mesa,AZ,85204,SCC_14392,2019-03-20,SCC_4926,956,,John Heiken,Navajo Mines,DUE ON RECEI,480-248-7635,,Formula for Total??,SCC_14392, ,"Brahma Group, Inc - 14392",Quote,2019-07-18,88,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-03-20,DESERT
88,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14393,2019-03-25,SCC_4890,956,,Jim Tackett,Tank #115 Interior,DUE ON RECEI,,,Formula for Total??,SCC_14393, ,Currier Construction - 14393,Quote,2019-07-23,89,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
89,MMI Tank,"3240 S. 37th Ave
",,Phoenix,AZ,85009,SCC_14395,2019-03-28,SCC_4927,956,,Jim Stieben,Structural Painting,,,,Formula for Total??,SCC_14395, ,MMI Tank - 14395,Quote,2019-07-26,90,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
90,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14396,2019-03-28,SCC_4893,956,,Eric Johnson,FreePort McMoran,NET 30,602-497-4997,602-497-4907,Formula for Total??,SCC_14396, ,Professional Piping Systems - 14396,Quote,2019-07-26,91,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
91,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14397,2019-04-09,SCC_4893,956,,Eric Johnson,NSF Y Spools,NET 30,602-497-4997,602-497-4907,Formula for Total??,SCC_14397, ,Professional Piping Systems - 14397,Quote,2019-08-07,92,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-04-09,DESERT
92,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14398,2019-04-11,SCC_4890,956,,Drew Reading,CWTP Kinney Strainer Drain,DUE ON RECEI,,,Formula for Total??,SCC_14398, ,Currier Construction - 14398,Quote,2019-08-09,93,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-10-29,DESERT
93,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14399,2019-04-16,SCC_4893,956,,Eric Johnson,,NET 30,602-497-4997,602-497-4907,Formula for Total??,SCC_14399, ,Professional Piping Systems - 14399,Quote,2019-08-14,94,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
94,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14400,2019-04-17,SCC_4893,956,,Tommy Thomas,SilverBell,NET 30,602-497-4997,,Formula for Total??,SCC_14400, ,Professional Piping Systems - 14400,Quote,2019-08-15,95,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
95,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14401,2019-04-17,SCC_4893,956,,Damian Budka,Tank,NET 30,602-497-4997,,Formula for Total??,SCC_14401, ,Professional Piping Systems - 14401,Quote,2019-08-15,96,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
96,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14402,2019-04-19,SCC_4890,956,,Jim Tackett,CWTP Containment,DUE ON RECEI,,,Formula for Total??,SCC_14402, ,Currier Construction - 14402,Quote,2019-08-17,97,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
97,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14403,2019-04-22,SCC_4893,956,,Eric Johnson,,NET 30,602-497-4997,602-497-4907,Formula for Total??,SCC_14403, ,Professional Piping Systems - 14403,Quote,2019-08-20,98,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
98,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14404,2019-04-24,SCC_4893,956,,Tommy Thomas,Greenfield TouchUp,NET 30,602-497-4997,,Formula for Total??,SCC_14404, ,Professional Piping Systems - 14404,Quote,2019-08-22,99,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-04-24,DESERT
99,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14405,2019-04-24,SCC_4893,956,,Tommy Thomas,Greenfield TouchUp Paint Only,NET 30,602-497-4997,,Formula for Total??,SCC_14405, ,Professional Piping Systems - 14405,Quote,2019-08-22,100,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
100,Bunger Steel,"8112 West Buckeye Road
",,Phoenix,AZ,85043,SCC_14406,2019-04-25,SCC_4930,956,,Ed LaFontaine,Project 18139 (1 Coat Epoxy),DUE ON RECEI,623-936-7181,,Formula for Total??,SCC_14406, ,Bunger Steel - 14406,Quote,2019-08-23,101,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-04-25,DESERT
101,Bunger Steel,"8112 West Buckeye Road
",,Phoenix,AZ,85043,SCC_14407,2019-04-25,SCC_4930,956,,Ed LaFontaine,Project 18139 (2 Coat System),DUE ON RECEI,623-936-7181,,Formula for Total??,SCC_14407, ,Bunger Steel - 14407,Quote,2019-08-23,102,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-04-25,DESERT
102,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14408,2019-04-29,SCC_4893,956,,Eric Johnson,,NET 30,602-497-4997,602-497-4907,Formula for Total??,SCC_14408, ,Professional Piping Systems - 14408,Quote,2019-08-27,103,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-04-29,DESERT
103,Bunger Steel,"8112 West Buckeye Road
",,Phoenix,AZ,85043,SCC_14409,2019-04-29,SCC_4930,956,,Ed LaFontaine,Project 18139 (1 Coat Powder),DUE ON RECEI,623-936-7181,,Formula for Total??,SCC_14409, ,Bunger Steel - 14409,Quote,2019-08-27,104,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
104,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",Suite #111,Mesa,AZ,85215,SCC_14410,2019-05-01,SCC_4932,956,,Tom Morris,SSMC-0463 Greenfield Phase II,NET 30,480-718-2564,,Formula for Total??,SCC_14410, ,Schuff Steel Management Co. - 14410,Quote,2019-08-29,105,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-04-20,DESERT
105,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14411,2019-05-01,SCC_4890,956,,Jim Tackett,CAP Containment,NET 30,,,Formula for Total??,SCC_14411, ,Currier Construction - 14411,Quote,2019-08-29,106,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-05-17,DESERT
106,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14412,2019-05-02,SCC_4890,3,,Kody Koebensky,Site #153 DTM 1-Coat,DUE ON RECEI,(602) 247-4370,,Formula for Total??,SCC_14412, ,Currier Construction - 14412,Quote,2019-08-30,107,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-05-02,DESERT
107,Vic's Welding Co. LLC,"8376 N. El Mirage Rd
",,El Mirage,AZ,85335,SCC_14413,2019-05-02,SCC_4934,956,,Victor Valencia,Large Frame,DUE ON RECEI,623-925-5696,623-882-3623,Formula for Total??,SCC_14413, ,Vic's Welding Co. LLC - 14413,Quote,2019-08-30,108,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
108,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14415,2019-05-06,SCC_4893,956,,Tommy Thomas,6282,NET 30,602-497-4997,,Formula for Total??,SCC_14415, ,Professional Piping Systems - 14415,Quote,2019-09-03,109,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
109,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14416,2019-05-10,SCC_4890,3,,J,,NET 30,(602) 247-4370,,Formula for Total??,SCC_14416, ,Currier Construction - 14416,Quote,2019-07-09,110,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-05-13,DESERT
110,Agate Steel,"2607 N. Country Club Drive
",,Scottsdale,AZ,85256,SCC_14419,2019-04-29,SCC_4922,3,,Lori Brady,ASARCO Project,NET 30,480-850-9123,480-994-4296,Formula for Total??,SCC_14419, ,Agate Steel - 14419,Quote,2019-06-28,111,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-05-13,DESERT
111,CAPITOL ENGINEERING CO,"742 E SOUTHERN PACIFIC DRIVE
",,Phoenix,AZ,85034,SCC_14420,2019-05-08,SCC_4900,3,,,Hopper Painting,NET 30,602-252-5754,,Formula for Total??,SCC_14420, ,CAPITOL ENGINEERING CO - 14420,Quote,2019-07-07,112,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
112,RMR Fabrication,"
",,,  ,,SCC_14422,2019-05-16,SCC_4936,3100,,Rick Kratz,Newcom,,602-695-0174,,Formula for Total??,SCC_14422, ,RMR Fabrication - 14422,Quote,2019-09-13,113,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
113,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14423,2019-05-16,SCC_4893,956,,Jamie Scallion,Camarillo Tank,NET 30,602-497-4997,,Formula for Total??,SCC_14423, ,Professional Piping Systems - 14423,Quote,2019-09-13,114,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
114,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14424,2019-05-14,SCC_4890,3,,J,,NET 30,(602) 247-4370,,Formula for Total??,SCC_14424, ,Currier Construction - 14424,Quote,2019-07-13,115,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
115,Alstate Steel,"5343 Mohave Street
",,Phoenix,AZ,85043,SCC_14425,2019-05-17,SCC_4912,956,,Kurt Ratsch,City Market,,,,Formula for Total??,SCC_14425, ,Alstate Steel - 14425,Quote,2019-09-14,116,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-04-29,DESERT
116,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14427,2019-05-21,SCC_4893,956,,Damian Budka,,NET 30,602-497-4997,,Formula for Total??,SCC_14427, ,Professional Piping Systems - 14427,Quote,2019-09-18,117,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
117,CAPITOL ENGINEERING CO,"742 E SOUTHERN PACIFIC DRIVE
",,Phoenix,AZ,85034,SCC_14428,2019-05-21,SCC_4900,3,,,Dust Collector Ducting,NET 30,602-252-5754,,Formula for Total??,SCC_14428, ,CAPITOL ENGINEERING CO - 14428,Quote,2019-07-21,118,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
118,Pump System AZ,"
",,,  ,,SCC_14429,2019-05-17,SCC_4918,3,,Carlo Apodaca,Turbine Bowl Assembly,NET 30,480-545-8484,480-545-8787,Formula for Total??,SCC_14429, ,Pump System AZ - 14429,Quote,2019-07-17,119,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
119,All Metal Specialties,"
",,Peroria,AZ,85009,SCC_14430,2019-04-23,SCC_4937,956,,Terry Hembree,3087 - Tempe Stair,NET 30,602-689-8248,,Formula for Total??,SCC_14430, ,All Metal Specialties - 14430,Quote,2019-06-23,120,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-05-22,DESERT
120,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14432,2019-05-29,SCC_4893,956,,Teddy Rumzek,Loprest,NET 30,602-497-4997,,Formula for Total??,SCC_14432, ,Professional Piping Systems - 14432,Quote,2019-09-26,121,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
121,"COPPER CONSTRUCTION SERVICE,IN","1908 N. Rosemont
",,Mesa,AZ,85205,SCC_14436,2019-06-06,SCC_4901,3,,Thomas,skid,NET 30,420.751.6388  EX 103,,Formula for Total??,SCC_14436, ,"COPPER CONSTRUCTION SERVICE,IN - 14436",Quote,2019-10-04,122,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
122,CAPITOL ENGINEERING CO,"742 E SOUTHERN PACIFIC DRIVE
",,Phoenix,AZ,85034,SCC_14437,2019-06-06,SCC_4900,3,,Joe Aggas,Trailer Access Platform,NET 30,602-252-5754,,Formula for Total??,SCC_14437, ,CAPITOL ENGINEERING CO - 14437,Quote,2019-10-04,123,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
123,"Brahma Group, Inc","1841 S. Horne
",,Mesa,AZ,85204,SCC_14438,2019-06-06,SCC_4926,3,,Craig Rucker,Skytrain Guide Beam,NET 30,,,Formula for Total??,SCC_14438, ,"Brahma Group, Inc - 14438",Quote,2019-08-05,124,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
124,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14439,2019-06-17,SCC_4890,3,,J,67 Ave Lift Station,DUE ON RECEI,(602) 247-4370,,Formula for Total??,SCC_14439, ,Currier Construction - 14439,Quote,2019-08-17,125,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
125,ACO INC,"825 W. Beechcraft St
",,Casa Grande,AZ,85122,SCC_14440,2019-06-25,SCC_4938,956,,James HArt,,,520-421-9968,520-421-9899,Formula for Total??,SCC_14440, ,ACO INC - 14440,Quote,2019-10-23,126,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
126,ACO INC,"825 W. Beechcraft St
",,Casa Grande,AZ,85122,SCC_14441,2019-06-25,SCC_4938,956,,James HArt,,DUE ON RECEI,520-421-9968,520-421-9899,Formula for Total??,SCC_14441, ,ACO INC - 14441,Quote,2019-10-23,127,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-06-25,DESERT
127,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14442,2019-06-24,SCC_4890,3,,J,,NET 30,(602) 247-4370,,Formula for Total??,SCC_14442, ,Currier Construction - 14442,Quote,2019-08-24,128,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
128,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",Suite #111,Mesa,AZ,85215,SCC_14443,2019-07-11,SCC_4932,956,,Bryan McGann,SSMC 470 IDEA STAIR,,602-452-4426,,Formula for Total??,SCC_14443, ,Schuff Steel Management Co. - 14443,Quote,2019-11-08,129,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-04-20,DESERT
129,Professional Piping Systems,"406 E. Pioneer St.
",,Phoenix,AZ,85040,SCC_14444,2019-07-11,SCC_4893,956,,Damian Budka,N140 ID/OD,NET 30,602-497-4997,,Formula for Total??,SCC_14444, ,Professional Piping Systems - 14444,Quote,2019-11-08,130,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
130,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",Suite #111,Mesa,AZ,85215,SCC_14447,2019-07-25,SCC_4932,956,,Bryan McGann,SSMC 470 IDEA STAIR,,602-452-4426,,Formula for Total??,SCC_14447, ,Schuff Steel Management Co. - 14447,Quote,2019-11-22,131,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-04-20,DESERT
131,CAPITOL ENGINEERING CO,"742 E SOUTHERN PACIFIC DRIVE
",,Phoenix,AZ,85034,SCC_14448,2019-08-02,SCC_4900,3,,Joe Aggas,,NET 30,602-252-5754,,Formula for Total??,SCC_14448, ,CAPITOL ENGINEERING CO - 14448,Quote,2019-11-30,132,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
132,MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_14449,2019-08-05,SCC_4898,956,,Dusty Pinckard-,Perf Deck Coating,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14449, ,MILLING MACHINE (MMI) - 14449,Quote,2019-12-03,133,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
133,MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_14450,2019-08-05,SCC_4898,956,,Dusty Pinckard-,Perf Deck Coating,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14450, ,MILLING MACHINE (MMI) - 14450,Quote,2019-12-03,134,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
134,Sparkman Enterprises,"
",,,  ,,SCC_14452,2019-08-06,SCC_4940,3,,,,NET 30,,,Formula for Total??,SCC_14452, ,Sparkman Enterprises - 14452,Quote,2019-10-07,135,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
135,Ensolutions Inc,"
",,,  ,,SCC_14454,2019-08-19,SCC_4941,3,,,,NET 30,,,Formula for Total??,SCC_14454, ,Ensolutions Inc - 14454,Quote,2019-10-17,136,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
136,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",Suite #111,Mesa,AZ,85215,SCC_14455,2019-08-26,SCC_4932,956,,Bryan McGann,470 Idea Veneer Angles,,602-452-4426,,Formula for Total??,SCC_14455, ,Schuff Steel Management Co. - 14455,Quote,2019-12-24,137,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-04-20,DESERT
137,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14456,2019-08-28,SCC_4890,3,,Jim Tackett,,NET 30,,,Formula for Total??,SCC_14456, ,Currier Construction - 14456,Quote,2019-10-27,138,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
138,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14457,2019-08-29,SCC_4890,3,,Jim Tackett,,DUE ON RECEI,,,Formula for Total??,SCC_14457, ,Currier Construction - 14457,Quote,2019-10-28,139,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
139,Spartan Truck Company Inc,"
",,,  ,,SCC_14458,2019-09-13,SCC_4944,3,,Ryan Gamboa,,,8183557660,,Formula for Total??,SCC_14458, ,Spartan Truck Company Inc - 14458,Quote,2020-01-11,140,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-11-22,DESERT
140,Felix Construction,"11140 N 136th Ave
",,Surprise,AZ,85379,SCC_14461,2019-09-18,SCC_4947,3,,Jason Evahnenko,,,4804640011,,Formula for Total??,SCC_14461, ,Felix Construction - 14461,Quote,2020-01-16,141,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-10-07,DESERT
141,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_14464,2019-09-19,SCC_4899,3,,Frank Natividad,,NET 30,602.438.8577,,Formula for Total??,SCC_14464, ,Southwest Metalsmiths - 14464,Quote,2020-01-17,142,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-09-19,DESERT
142,KT Fab,"501 E Comstock Drive
",,Chandler,AZ,85225,SCC_14465,2019-09-25,SCC_4948,3,,Michael Wolfe,,,4804973140,4804973158,Formula for Total??,SCC_14465, ,KT Fab - 14465,Quote,2020-01-23,143,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-09-26,DESERT
143,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",Suite #111,Mesa,AZ,85215,SCC_14467,2019-09-27,SCC_4932,3,,Tom White,,,602-452-4426,,Formula for Total??,SCC_14467, ,Schuff Steel Management Co. - 14467,Quote,2020-01-25,144,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-04-20,DESERT
144,Currier Construction,"36N 56th st
",,Phoenix,AZ,85034,SCC_14468,2019-09-30,SCC_4890,3,,Jim Tackett,CTGF,NET 30,,,Formula for Total??,SCC_14468, ,Currier Construction - 14468,Quote,2019-11-29,145,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
145,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_14469,2019-10-03,SCC_4899,3,,Dennis O'Leary,887 Industrial Rd Stair #1,NET 30,602-759-8227,602-438-8579,Formula for Total??,SCC_14469, ,Southwest Metalsmiths - 14469,Quote,2020-01-31,146,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-12-30,DESERT
146,Southwest Metalsmiths,"5026 E Beverly Rd
",,Phoenix,AZ,85044,SCC_14470,2019-10-03,SCC_4899,3,,Dennis O'Leary,887 Industrial Rd Stair #2,NET 30,602-759-8227,602-438-8579,Formula for Total??,SCC_14470, ,Southwest Metalsmiths - 14470,Quote,2020-01-31,147,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-12-13,DESERT
147,Magnum Companies,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_14471,2019-10-03,SCC_4949,3,,Tom Puckett,Phoenix Sky Train,NET 30,602.272.3600,602.272.6980,Formula for Total??,SCC_14471, ,Magnum Companies - 14471,Quote,2020-01-31,148,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-10-01,DESERT
148,Alstate Steel,"5343 Mohave Street
",,Phoenix,AZ,85043,SCC_14472,2019-10-05,SCC_4912,3,,John Gray,AZ-060-19 LASED,,602-699-6500,,Formula for Total??,SCC_14472, ,Alstate Steel - 14472,Quote,2020-02-02,149,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-04-29,DESERT
149,Tru-Stop Inc,"1725 W 10th Place
",,Tempe,AZ,85281,SCC_14473,2019-10-08,SCC_4939,3,,Ankush Kumar,,NET 30,,,Formula for Total??,SCC_14473, ,Tru-Stop Inc - 14473,Quote,2020-02-05,150,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
150,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",Suite #111,Mesa,AZ,85215,SCC_14474,2019-10-09,SCC_4932,3,,David Melberg,Perf Deck Coating,NET 30,602-452-4426,,Formula for Total??,SCC_14474, ,Schuff Steel Management Co. - 14474,Quote,2020-02-06,151,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-04-20,DESERT
151,KT Fab,"501 E Comstock Drive
",,Chandler,AZ,85225,SCC_14475,2019-10-10,SCC_4948,3,,Michael Wolfe,1811,NET 30,4804973140,4804973158,Formula for Total??,SCC_14475, ,KT Fab - 14475,Quote,2020-02-07,152,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-11-07,DESERT
152,Schuff Steel Management Co.,"4320 E. Presidio St.
Suite #111",Suite #111,Mesa,AZ,85215,SCC_14477,2019-10-10,SCC_4932,3,,David Melberg,Perf Deck Coating,NET 30,602-452-4426,,Formula for Total??,SCC_14477, ,Schuff Steel Management Co. - 14477,Quote,2020-02-07,153,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-04-20,DESERT
153,DESERT COATING SOLUTION LLC,"
",,,  ,,SCC_14478,2019-10-14,SCC_4916,3,,,,DUE ON RECEI,,,Formula for Total??,SCC_14478, ,DESERT COATING SOLUTION LLC - 14478,Quote,2020-02-11,154,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
154,MILLING MACHINE (MMI),"1042 S. Lewis
",,Mesa,AZ,85210,SCC_14479,2019-10-14,SCC_4898,3,,Dusty Pinckard-,19332,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14479, ,MILLING MACHINE (MMI) - 14479,Quote,2020-02-11,155,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2019-10-14,DESERT
